Historisation des commentaires ICS indiqué par couple Article-Source;;;;;;;;
Ne pas toucher au contenu de cet onglet;;;;;;;;
ARTICLE;SOURCE;Description;Family code;Group code;COMMENTAIRE;DATE_LOG;OWNER;ARTICLE_SOURCE
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;tenue en dose réduite !!;27/06/2016 09:32;Etienne VAN WYNENDAELE;H4000A7125B021000678401
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;"tenue en dose réduite !!
Modif à  30 krad";27/06/2016 09:33;Etienne VAN WYNENDAELE;H4000A7125B021000678401
M55342K12B10E0R;10002939;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293902
M55342K12B10E0R;10002936;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293602
M55342K12B10E0R;10002937;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293702
M55342K12B10E0R;10002938;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293803
M55342K12B10E0R;10002936;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293603
M55342K12B10E0R;10002937;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293703
M55342K12B10E0R;10002938;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293804
M55342K12B10E0R;10002939;R 0603 10kOhm 1% SN;10;09;report pas qualifié;29/06/2016 09:53;Didier FRANZ;M55342K12B10E0R1000293903
RWR80SR100FR;10002989;R RWR80 0.1 Ohm 1% SN;10;02;OK;29/06/2016 09:53;Didier FRANZ;RWR80SR100FR1000298901
RWR80SR100FR;10002989;R RWR80 0.1 Ohm 1% SN;10;02;OK;29/06/2016 09:53;Didier FRANZ;RWR80SR100FR1000298902
580192353100;10539456;C0805-II 1NF10%100V;01;02;OK;19/08/2016 12:03;Etienne VAN WYNENDAELE;5801923531001053945601
580192403100;10527910;C0805 T2 2.7nF 100V 10%;01;02;OK;19/08/2016 12:03;Etienne VAN WYNENDAELE;5801924031001052791001
580192583100;10532525;C1210 T2 27 NF 100V10%;01;02;OK;19/08/2016 12:03;Etienne VAN WYNENDAELE;5801925831001053252500
580192613100;10532527;C1210 T2 47 NF 50V 10%;01;02;OK;19/08/2016 12:03;Etienne VAN WYNENDAELE;5801926131001053252701
580305473000;10005528;BR40 2.7UF10%100V;01;01;"""LIM"" car NTAP attachée concernant le comportement générique en T° d'un capa T2";19/08/2016 12:04;Etienne VAN WYNENDAELE;5803054730001000552803
580305473000;10005528;BR40 2.7UF10%100V;01;01;"""LIM"" car NTAP attachée concernant le comportement générique en T° d'une capa T2";19/08/2016 12:04;Etienne VAN WYNENDAELE;5803054730001000552803
580305473000;10005528;BR40 2.7UF10%100V;01;01;"""LIM"" car NTAP attachée concernant le comportement générique en T° d'une capa T2";19/08/2016 12:05;Etienne VAN WYNENDAELE;5803054730001000552803
H3402A5804LOT;10011769;BR40 1.2uF 100V 10%;01;01;[OK EVW];19/08/2016 12:05;Etienne VAN WYNENDAELE;H3402A5804LOT1001176903
5801895235;10571403;C0805-II 3.3NF10%100V;01;02;OK;19/08/2016 12:07;Etienne VAN WYNENDAELE;58018952351057140300
300902306C223KE;10539692;C1206 100V 10% 22NF;01;02;OK;19/08/2016 12:07;Etienne VAN WYNENDAELE;300902306C223KE1053969200
H3402A2098LOT;10014927;CKR06-II 1UF20%50V;01;01;OK;19/08/2016 12:07;Etienne VAN WYNENDAELE;H3402A2098LOT1001492701
CDR31BX562AKUS;10018404;C0805-II 5.6NF10%50V SN;01;02;OK;19/08/2016 12:08;Etienne VAN WYNENDAELE;CDR31BX562AKUS1001840403
H3402A9662302;10533220;C0805 BX 18nF 50V 10% AG;01;02;OK;19/08/2016 12:08;Etienne VAN WYNENDAELE;H3402A96623021053322000
H3402A9521302;10532728;C0805 BP 100pF 100V1%AGP;01;02;OK;19/08/2016 12:08;Etienne VAN WYNENDAELE;H3402A95213021053272800
H3402A9506302;10532676;C0805 BP 68pF 100V1% AGP;01;02;OK;19/08/2016 12:08;Etienne VAN WYNENDAELE;H3402A95063021053267600
H5601A7016402;10007090;!LB!1N4150 DIE 50V;04;01;PRIS PAR ERREUR DANS or 022632 . À SORTIR (EVW --> N.Perillard);22/08/2016 11:38;Etienne VAN WYNENDAELE;H5601A70164021000709002
H5601A7087402;10007167;!LB!1N4106 DIE 12V;04;03;"OR 024768    en cours ; à accélérer (EVW)  
encore plus de 1100 pcs en stk  ";22/08/2016 11:43;Etienne VAN WYNENDAELE;H5601A70874021000716707
H5601A7134402;10007145;!LB!1N4625 DIE 5.1V;04;03;"OR 024768    en cours ; à accélérer (EVW)  
encore plus de 1100 pcs en stk  ";22/08/2016 11:43;Etienne VAN WYNENDAELE;H5601A71344021000714505
H5601A7087402;10007167;!LB!1N4106 DIE 12V;04;03;"OR 024768    en cours ; 
encore plus de 1100 pcs en stk  ";22/08/2016 13:48;Etienne VAN WYNENDAELE;H5601A70874021000716707
H5601A7134402;10007145;!LB!1N4625 DIE 5.1V;04;03;"OR 024768    en cours ; à accélérer (EVW)  
plus que 50 pcs en stk  !!";22/08/2016 13:49;Etienne VAN WYNENDAELE;H5601A71344021000714505
H5601A7134402;10007145;!LB!1N4625 DIE 5.1V;04;03;"OR 024768    en cours ; à accélérer (EVW)  
plus que 50 pcs en stk  !!
Confirmation du besoin ?";22/08/2016 13:50;Etienne VAN WYNENDAELE;H5601A71344021000714505
H3568A6232LOT;10011181;RM1010 261R 0W5 100PPM1%;10;09;OK;22/08/2016 13:54;Etienne VAN WYNENDAELE;H3568A6232LOT1001118103
H3568A9592LOT;10011376;RM1206 1M47 0W25 100PPM1%;10;09;OK;22/08/2016 13:54;Etienne VAN WYNENDAELE;H3568A9592LOT1001137601
M55342K06B15D0R;10002158;R 0705 15 Ohm 1% SN;10;09;OK;22/08/2016 13:55;Etienne VAN WYNENDAELE;M55342K06B15D0R1000215803
M55342K06B499ER;10002598;R 0705 499 kOhm 1% SN;10;09;OK;22/08/2016 13:55;Etienne VAN WYNENDAELE;M55342K06B499ER1000259801
M55342K10B121DR;10002863;R 1010 121 Ohm 1% SN;10;09;OK;22/08/2016 13:55;Etienne VAN WYNENDAELE;M55342K10B121DR1000286302
M55342K10B274DR;10002885;R 1010 274 Ohm 1% SN;10;09;OK;22/08/2016 13:55;Etienne VAN WYNENDAELE;M55342K10B274DR1000288503
H3518A6700LOT;10014120;MG730-15 250M 6KV 1%;10;01;OK;22/08/2016 13:55;Etienne VAN WYNENDAELE;H3518A6700LOT1001412001
H3518A6948LOT;10014091;MG710 50M W1 1% 4kV;10;01;OK;22/08/2016 13:56;Etienne VAN WYNENDAELE;H3518A6948LOT1001409102
10521498;10521501;R RCC1/2 10R 10%;10;05;OK;22/08/2016 13:56;Etienne VAN WYNENDAELE;105214981052150101
10523791;10523792;R RCC1/2 5.6K 10%;10;05;OK;22/08/2016 13:57;Etienne VAN WYNENDAELE;105237911052379201
10536354;10536357;CSM3637 33 mR 0.5%;10;07;OK;22/08/2016 13:57;Etienne VAN WYNENDAELE;105363541053635700
74350500;10000734;R 1206 825kOhm 1% SN;10;09;OK;22/08/2016 13:58;Etienne VAN WYNENDAELE;743505001000073401
H3568A6175LOT;10011159;RM1010 66R5 1% 100ppm SN;10;09;OK;22/08/2016 13:58;Etienne VAN WYNENDAELE;H3568A6175LOT1001115903
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;??;22/08/2016 13:59;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;R RBD 0.010 Ohm 1% SHUNT;10;07;??;22/08/2016 13:59;Etienne VAN WYNENDAELE;105122511051225401
10553584;10553586;CONN TEST CMM22C M SMD CD;02;03;[JDL] : Test connector;22/08/2016 14:00;Etienne VAN WYNENDAELE;105535841055358602
H3402A4936LOT;10011894;C0805 T2 4.7nF 50V 10%;01;02;OK;22/08/2016 14:01;Etienne VAN WYNENDAELE;H3402A4936LOT1001189402
H3409A9746LOT;10012219;CWR11 0.47uF 10% 25V;01;03;OK;22/08/2016 14:01;Etienne VAN WYNENDAELE;H3409A9746LOT1001221901
H3401A4029LOT;10012252;HT86PS 100pF 12KV5 20%;01;05;?;22/08/2016 14:02;Etienne VAN WYNENDAELE;H3401A4029LOT1001225201
H4001A0060LOT;10014827;OPTO HCPL675K 4CH FP16 AU;18;01;OK;22/08/2016 14:02;Etienne VAN WYNENDAELE;H4001A0060LOT1001482701
H4001A0060LOT;10014827;OPTO HCPL675K 4CH FP16 Au;18;01;OK;22/08/2016 14:03;Etienne VAN WYNENDAELE;H4001A0060LOT1001482702
94413600;10004187;WIRE 3901/002 AWG22;13;01;[JDL] : OK avec LAT2 car pas qualifié;22/08/2016 14:03;Etienne VAN WYNENDAELE;944136001000418700
H4050A7415102;10020360;54HC132 DICE;08;80;OK;22/08/2016 14:03;Etienne VAN WYNENDAELE;H4050A74151021002036006
H4050A7415102;10020360;54HC132 DICE;08;80;OK;22/08/2016 14:04;Etienne VAN WYNENDAELE;H4050A74151021002036008
H4060A7050702;10022656;IC VOLT COMP LT1011 DIE;08;53;??;22/08/2016 14:04;Etienne VAN WYNENDAELE;H4060A70507021002265601
H4032A7000002;10020321;SMC611A;08;40;??;22/08/2016 14:04;Etienne VAN WYNENDAELE;H4032A70000021002032102
10534357;10534360;IC 54AC244 DIE;08;80;OK;22/08/2016 14:04;Etienne VAN WYNENDAELE;105343571053436002
10528082;10528085;IC VOLT COMP PM111 DIE;08;53;OK;22/08/2016 14:04;Etienne VAN WYNENDAELE;105280821052808500
H4060A7050702;10022656;IC VOLT COMP LT1011 DIE;08;53;rendre OBSO ?;22/08/2016 14:05;Etienne VAN WYNENDAELE;H4060A70507021002265601
H5601A1976LOT;10007101;1N6621US D5A SnPb 400V;04;02;OK;22/08/2016 14:05;Etienne VAN WYNENDAELE;H5601A1976LOT1000710101
H5601A1926LOT;10007123;1N6322US D5D SnPb 8V2;04;03;OK;22/08/2016 14:06;Etienne VAN WYNENDAELE;H5601A1926LOT1000712301
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;commentaire à mettre à jour;22/08/2016 14:07;Etienne VAN WYNENDAELE;105144621051446500
H5601A1927LOT;10007240;1N6137AUS D5B SNPB;04;08;OK;22/08/2016 14:07;Etienne VAN WYNENDAELE;H5601A1927LOT1000724001
H5601A1927LOT;10007240;1N6137AUS D5B SnPb;04;08;OK;22/08/2016 14:07;Etienne VAN WYNENDAELE;H5601A1927LOT1000724002
H5601A2515LOT;10015805;30CLJQ150 1N7058 SMD05L;04;05;??;22/08/2016 14:07;Etienne VAN WYNENDAELE;H5601A2515LOT1001580501
H5601A7156702;10007225;1N4568A DIE 6.4V;04;04;OK;22/08/2016 14:08;Etienne VAN WYNENDAELE;H5601A71567021000722505
10537791;10537794;TKD279S 4.7nF 1KV 20%;01;01;??;22/08/2016 14:09;Etienne VAN WYNENDAELE;105377911053779402
H4000A7029202;10006768;TRANS LNPN 2N3700 DIE;12;01;OK;22/08/2016 14:10;Etienne VAN WYNENDAELE;H4000A70292021000676803
H3500A2304LOT;10010967;!LB!RCC1/2 150K 5% 0.50W;10;05;besoin à confirmer par le projet;22/08/2016 14:43;Etienne VAN WYNENDAELE;H3500A2304LOT1001096700
H3500A2304LOT;10010967;!LB!RCC1/2 150K 5% 0.50W;10;05;"besoin à confirmer par le projet
si oui, pa";22/08/2016 14:44;Etienne VAN WYNENDAELE;H3500A2304LOT1001096700
H3500A2304LOT;10010967;!LB!RCC1/2 150K 5% 0.50W;10;05;"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";22/08/2016 14:45;Etienne VAN WYNENDAELE;H3500A2304LOT1001096700
H3500A2304LOT;10010967;!LB!RCC1/2 150K 5% 0.50W;10;05;"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";22/08/2016 14:45;Etienne VAN WYNENDAELE;H3500A2304LOT1001096700
H3568A9900LOT;10014665;!LB!SMV 0R01 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9900LOT1001466500
H3568A9900LOT;10014665;!LB!SMV 0R01 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9900LOT1001466500
H3568A9900LOT;10014665;!LB!SMV 0R01 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9900LOT1001466500
H3568A990118552;10512217;SMV 0R05 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9901185521051221702
H3568A990118552;10512217;!LB!SMV 0R05 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9901185521051221703
H3568A9904LOT;10512223;SMV 0R033 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE";22/08/2016 14:48;Etienne VAN WYNENDAELE;H3568A9904LOT1051222302
H5601A7016402;10007090;!LB!1N4150 DIE 50V;04;01;AI PRIS PAR ERREUR DANS or 022632 . À SORTIR (EVW --> N.Perillard);22/08/2016 14:52;Etienne VAN WYNENDAELE;H5601A70164021000709001
H5601A7016402;10007090;!LB!1N4150 DIE 50V;04;01;AI PRIS PAR ERREUR DANS or 022632 . À SORTIR (EVW --> N.Perillard);22/08/2016 14:52;Etienne VAN WYNENDAELE;H5601A70164021000709002
H5601A7016402;10007090;!LB!1N4150 DIE 50V;04;01;"AI PRIS PAR ERREUR DANS or 022632 . À SORTIR (EVW --> N.Perillard)
à garder ou remplacer par 10551624    
--> màj PACL";22/08/2016 14:53;Etienne VAN WYNENDAELE;H5601A70164021000709001
H5601A7016402;10007090;!LB!1N4150 DIE 50V;04;01;"AI PRIS PAR ERREUR DANS or 022632 . À SORTIR (EVW --> N.Perillard)
à garder ou remplacer par 10551624    
--> màj PACL";22/08/2016 14:53;Etienne VAN WYNENDAELE;H5601A70164021000709002
H5601A7087402;10007167;!LB!1N4106 DIE 12V;04;03;"OR 024768    en cours ; 
encore plus de 1100 pcs en stk  ";22/08/2016 14:54;Etienne VAN WYNENDAELE;H5601A70874021000716707
H5601A7134402;10007145;!LB!1N4625 DIE 5.1V;04;03;"OR 024768    en cours ; à accélérer (EVW)  
plus que 50 pcs en stk  !!
AI1  Confirmation du besoin pour EPC single
AI 2: créer le nouvel article MSC Lawrence (N.Perillard)";22/08/2016 14:56;Etienne VAN WYNENDAELE;H5601A71344021000714505
H5601A7087402;10007167;!LB!1N4106 DIE 12V;04;03;"AI : OR 024768    en cours ; 
encore plus de 1100 pcs en stk  ";22/08/2016 14:58;Etienne VAN WYNENDAELE;H5601A70874021000716707
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
--> dernier lot à relifer";22/08/2016 14:59;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
--> dernier lot à relifer";22/08/2016 14:59;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
--> dernier lot à relifer
ensuite remplacer par CSM3637";22/08/2016 15:00;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
AI  --> dernier lot à relifer
ensuite remplacer par CSM3637";22/08/2016 15:00;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
AI  --> dernier lot à relifer
ensuite remplacer par CSM3637";22/08/2016 15:00;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
AI  --> dernier lot à relifer , suite à approabation client (action suivi Projet)
ensuite remplacer par CSM3637";22/08/2016 15:02;Etienne VAN WYNENDAELE;105122511051225400
10512251;10512254;!LB!RBD 0.010 OHM  SHUNT;10;07;"dernier besoin : pour Sentinel EPC
AI  --> dernier lot à relifer , suite à approabation client (action suivi Projet)
ensuite remplacer par CSM3637";22/08/2016 15:02;Etienne VAN WYNENDAELE;105122511051225400
H4000A3006LOT;10006871;TRANS SFT5096-1 SMD22 SN;12;02;AI : rester sur SSDI pour EPC SINGLE;22/08/2016 15:04;Etienne VAN WYNENDAELE;H4000A3006LOT1000687100
H4000A3006LOT;10006871;TRANS SFT5096-1 SMD22 SN;12;02;"AI : rester sur SSDI pour EPC SINGLE
4000 pcs ens stk (22/8/16)";22/08/2016 15:07;Etienne VAN WYNENDAELE;H4000A3006LOT1000687100
H4000A3006LOT;10006871;TRANS SFT5096-1 SMD22 SN;12;02;"AI : rester sur SSDI pour EPC SINGLE
4000 pcs ens stk (22/8/16)";22/08/2016 15:07;Etienne VAN WYNENDAELE;H4000A3006LOT1000687100
H4000A3002LOT;10006856;TRANS IRHNA57264A SMD2L;12;05;gestion par anticipation ;22/08/2016 15:29;Etienne VAN WYNENDAELE;H4000A3002LOT1000685601
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;maintenu dans EPC SINGLE;22/08/2016 15:42;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;"maintenu dans EPC SINGLE et DUAL
HT41  de STM sera destiné à EVO";22/08/2016 15:43;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;"maintenu dans EPC SINGLE et DUAL
HT41  de STM sera destiné à EVO";22/08/2016 15:43;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;"maintenu dans EPC SINGLE et DUAL
HT41  de STM sera destiné à EVO";22/08/2016 15:43;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;"AI maintenu dans EPC SINGLE et DUAL
HT41  de STM sera destiné à EVO";22/08/2016 15:43;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0847LOT;10006874;TRANS HNPN SFT8600 TO39;12;03;"AI maintenu dans EPC SINGLE et DUAL
HT41  de STM sera destiné à EVO";22/08/2016 15:43;Etienne VAN WYNENDAELE;H4000A0847LOT1000687400
H4000A0894LOT;10010414;TRANS IRHMS57064 TO254;12;05;OK (EVW);22/08/2016 15:44;Etienne VAN WYNENDAELE;H4000A0894LOT1001041400
H3500A2007LOT;10010978;RCC1/4 1K20 5% 0.25W;10;05;remplacé par 10%;22/08/2016 15:45;Etienne VAN WYNENDAELE;H3500A2007LOT1001097800
H3402A6051LOS;10012319;TKD283S 470NF 0.5KV 20%;01;01;attentio  : EVOL de design : voir M.Bardonnaux;22/08/2016 15:47;Etienne VAN WYNENDAELE;H3402A6051LOS1001231904
10537791;10537794;TKD279S 4.7nF 1KV 20%;01;01;attentio  : EVOL de design : voir M.Bardonnaux;22/08/2016 15:47;Etienne VAN WYNENDAELE;105377911053779402
10537791;10537794;TKD279S 4.7nF 1KV 20%;01;01;attentio  : EVOL de design : voir M.Bardonnaux;22/08/2016 15:47;Etienne VAN WYNENDAELE;105377911053779402
10501216;10501219;XO 24MHz FP-20 Au 5V;40;03;NP: Ok pour programme autorissant composant ITAR, sinon alternative Rakon RK115voir 3E 10538240 (evaluation a éffectué);25/08/2016 09:49;NICOLAS PERILLARD;105012161050121903
10501531;10501534;35CGQ100 1N7062 TO254AA;04;05;NP: Ok pour utilisation, Alternative ST (STPS40150HR) en cours de qualifcation en boitier  SMD0.5 et TO254.;25/08/2016 09:54;NICOLAS PERILLARD;105015311050153401
10501531;10501534;35CGQ100 1N7062 TO254AA;04;05;NP: Ok pour utilisation, Alternative ST (STPS40150HR) en cours de qualifcation en boitier  SMD0.5 et TO254.;25/08/2016 09:54;NICOLAS PERILLARD;105015311050153403
10501687;10501690;30CLJQ150 1N7058 SMD05 Sn;04;05;NP: Ok pour utilisation, Alternative ST (STPS40150HR) en cours de qualifcation en boitier  SMD0.5 et TO254.;25/08/2016 09:55;NICOLAS PERILLARD;105016871050169000
10507336;10507339;1N4109 DIE 15V;04;03;NP: OK;25/08/2016 09:55;NICOLAS PERILLARD;105073361050733904
10510235;10510236;1N4104 DIE 10V;04;03;NP: OK;25/08/2016 09:55;NICOLAS PERILLARD;105102351051023602
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, anticipation des achats à prévoir ;25/08/2016 09:57;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, risque de perte de redement important, anticipation des achats à prévoir. Ajouter la diode VMI en 2nd source.;25/08/2016 09:59;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, risque de perte de redement important, anticipation des achats à prévoir. Ajouter la diode VMI en 2nd source.;25/08/2016 09:59;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, risque de perte de redement important, anticipation des achats à prévoir. Ajouter la diode VMI en 2nd source.;25/08/2016 09:59;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, risque de perte de redement important, anticipation des achats à prévoir. Ajouter la diode VMI en 2nd source.;25/08/2016 09:59;NICOLAS PERILLARD;105144621051446501
10518417;10518418;RZ638 TRI 1400V SMD;04;10;NP: Ok pour utilisation, seuil de criticité à revoir suite à la visite de 07/2016. Amelioration du process de fabrication, rendement de fabrication en amélioration. Mais à cause de leur capacité de fabrication qui est à son maximum (flux continu de fabricatrion). Anticipation des achats à maintenir. Double source avec SRS3120 à prévoir également.;25/08/2016 10:04;NICOLAS PERILLARD;105184171051841801
10519055;10519058;MCM5817-2M 24MHZ;40;03;"NP: Ok mais pourquoi grade 1+? Il y a le grade 1 H3901A0547LOT. 
Ok pour programme autorissant composant ITAR, sinon alternative Rakon RK115voir 3E 10538240 (evaluation a éffectué)";25/08/2016 10:05;NICOLAS PERILLARD;105190551051905803
10519055;10519058;MCM5817-2M 24MHZ;40;03;"NP: Ok mais pourquoi grade 1+? Il y a le grade 1 H3901A0547LOT. 
Ok pour programme autorissant composant ITAR, sinon alternative Rakon RK115voir 3E 10538240 (evaluation a éffectué)";25/08/2016 10:06;NICOLAS PERILLARD;105190551051905804
10519055;10519058;MCM5817-2M 24MHZ;40;03;"NP: Ok mais pourquoi grade 1+? Il y a le grade 1 H3901A0547LOT. 
Ok pour programme autorissant composant ITAR, sinon alternative Rakon RK115voir 3E 10538240 (evaluation a éffectué)";25/08/2016 10:06;NICOLAS PERILLARD;105190551051905806
10524278;10524281;OPTO OLS500 LCC6 Au;18;01;NP: Ok pour utilisation, 1ere commande importante en qualité vol en cours (12/2016), criticité pourrait être revu suivant les résultats.;25/08/2016 10:08;NICOLAS PERILLARD;105242781052428100
10527555;10527558;1N4099 DIE 6.8V;04;03;NP: OK;25/08/2016 10:08;NICOLAS PERILLARD;105275551052755800
10527555;10527558;1N4099 DIE 6.8V;04;03;NP: OK;25/08/2016 10:09;NICOLAS PERILLARD;105275551052755801
10538240;10538243;XO 24 MHZ CMOS FP20;40;03;NP: Rakon à proposer un niveau EQ Class S dégradé accepté par TAS-F due à la qualité de la colle. Accepté également par ESA, delta qualif en cours, fin prévue pour Q1 2017.;25/08/2016 10:14;NICOLAS PERILLARD;105382401053824301
10538240;10538243;XO 24 MHZ CMOS FP20;40;03;NP: Rakon à proposer un niveau EQ Class S dégradé accepté par TAS-F due à la qualité de la colle. Accepté également par ESA, delta qualif en cours, fin prévue pour Q1 2017.;25/08/2016 10:14;NICOLAS PERILLARD;105382401053824303
10538664;10538667;STTH61W04 SMD1 SnPb 400V;04;02;NP: Ok pour utilisation;25/08/2016 10:15;NICOLAS PERILLARD;105386641053866702
10538664;10538667;STTH61W04 SMD1 SnPb 400V;04;02;NP: Ok pour utilisation;25/08/2016 10:15;NICOLAS PERILLARD;105386641053866703
10540410;10540413;80CLQ150 SMD1 SnPb;04;05;NP: Ok pour utilisation, double source ST en cours de qualification STPS80150HR en SMD 1.;25/08/2016 10:17;NICOLAS PERILLARD;105404101054041300
10541053;10541056;1N4106 DIE 12V;04;03;NP: Ok pour utilisation;25/08/2016 10:17;NICOLAS PERILLARD;105410531054105600
10545740;10545743;1N4621UR-1 3V6 DO213AA;04;03;NP: Ok pour utilisation;25/08/2016 10:18;NICOLAS PERILLARD;105457401054574300
10553694;10553697;SRS3120HEUR 1200V D-5B;04;10;NP: ok pour utilisation mais composant difficile à fabriquer, risque de perte de redement important, anticipation des achats à prévoir. Ajouter la diode VMI en 2nd source.;25/08/2016 10:19;NICOLAS PERILLARD;105536941055369701
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ne plus utiliser ce numéro d'article, remplacé par le ;25/08/2016 10:20;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ne plus utiliser ce numéro d'article, remplacé par le 10553694 ;25/08/2016 10:21;NICOLAS PERILLARD;105144621051446500
10514462;10514465;SRS3120HEUR 1200V D-5B;04;10;NP: ne plus utiliser ce numéro d'article, remplacé par le 10553694 ;25/08/2016 10:21;NICOLAS PERILLARD;105144621051446500
10545740;10545743;1N4621UR-1 3V6 DO213AA;04;03;NP: Ok pour utilisation;25/08/2016 10:21;NICOLAS PERILLARD;105457401054574301
10564025;10564028;XO 80MHZ FP20 MCM5817-19M;40;03;NP: Ok pour utilisation;25/08/2016 10:23;NICOLAS PERILLARD;105640251056402800
H4001A7005102;10015790;OLI249 DIE;18;01;NP: OK;25/08/2016 10:23;NICOLAS PERILLARD;H4001A70051021001579002
H5601A2055LOT;10022609;RZ638 TRI 1200V SMD;04;10;NP: Ok pour utilisation, seuil de criticité à revoir suite à la visite de 07/2016. Amelioration du process de fabrication, rendement de fabrication en amélioration. Mais à cause de leur capacité de fabrication qui est à son maximum (flux continu de fabricatrion). Anticipation des achats à maintenir. Double source avec SRS3120 à prévoir également.;25/08/2016 10:24;NICOLAS PERILLARD;H5601A2055LOT1002260903
H5601A1999LOT;10007243;RZ638 SMD;04;10;"NP: article necessaire pour la PACL ?
Se reférer au H5601A2055LOT";25/08/2016 10:25;NICOLAS PERILLARD;H5601A1999LOT1000724302
H5601A1999LOT;10007243;RZ638 SMD;04;10;"NP: article necessaire pour la PACL ?
Se reférer au H5601A2055LOT";25/08/2016 10:25;NICOLAS PERILLARD;H5601A1999LOT1000724303
